GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PRMINC|PRMINC_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|02|Male|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|5995||62.9||1143||49.8||4852||67.1||6||2||12||2.4||9||2.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|02|Male|DG|Total reporting|||2007|Reference year 2007|9529||100||2296||100||7233||100||4||0||10||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|02|Male|DH|Item not reported|||2007|Reference year 2007|235||0|X|88||0|X|147||0|X|50||0|X|36||0|X|68||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|799||0|X|85||0|X|714||0|X|23||0|X|45||0|X|27||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|439||60||43||65||397||59.5||29||5.8||65||8.4||27||4.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|293||40||23||35||270||40.5||34||5.5||73||7.7||38||4.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|DG|Total reporting|||2007|Reference year 2007|732||100||65||100||666||100||26||0||46||0||28||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|DH|Item not reported|||2007|Reference year 2007|67||0|X|19||0|X|48||0|X|82||0|X|126||0|X|110||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|248||0|X|13||0|X|235||0|X|42||0|X|63||0|X|44||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|111||53.4||4||35.2||107||54.5||49||8.8||66||10.5||52||8.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|97||46.6||8||64.8||89||45.5||42||8.7||83||17||45||8.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|DG|Total reporting|||2007|Reference year 2007|208||100||12||100||196||100||41||0||68||0||44||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|DH|Item not reported|||2007|Reference year 2007|41||0|X|1||0|X|40||0|X|131||0|X|0||0|X|134||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|550||0|X|72||0|X|479||0|X|23||0|X|46||0|X|27||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|328||62.6||38||71.6||290||61.6||27||5.1||73||8.3||23||5.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|196||37.4||15||28.4||181||38.4||43||4.7||83||6.7||47||5.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|DG|Total reporting|||2007|Reference year 2007|524||100||54||100||470||100||26||0||53||0||27||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|DH|Item not reported|||2007|Reference year 2007|27||0|X|18||0|X|8||0|X|94||0|X|133||0|X|116||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|13571||0|X|3147||0|X|10424||0|X|4||0|X|12||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|4382||33.1||1472||48||2910||28.6||9||1.9||15||1.5||11||2.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|8865||66.9||1592||52||7273||71.4||8||1.9||12||1.5||11||2.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|DG|Total reporting|||2007|Reference year 2007|13248||100||3065||100||10183||100||5||0||13||0||7||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|DH|Item not reported|||2007|Reference year 2007|323||0|X|82||0|X|241||0|X|38||0|X|33||0|X|44||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|4357||0|X|835||0|X|3522||0|X|9||0|X|18||0|X|11||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|1177||27.7||358||43.6||818||23.9||15||3.4||22||2.7||17||3.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|3065||72.3||464||56.4||2602||76.1||15||3.5||20||2.6||17||3.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|DG|Total reporting|||2007|Reference year 2007|4242||100||822||100||3420||100||9||0||18||0||11||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|DH|Item not reported|||2007|Reference year 2007|114||0|X|12||0|X|102||0|X|42||0|X|9||0|X|47||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|9214||0|X|2312||0|X|6902||0|X|4||0|X|10||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|3206||35.6||1114||49.7||2092||30.9||10||2||15||2.3||13||2.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|5800||64.4||1128||50.3||4671||69.1||7||2.1||12||2.3||10||2.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|DG|Total reporting|||2007|Reference year 2007|9005||100||2242||100||6763||100||4||0||11||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|DH|Item not reported|||2007|Reference year 2007|209||0|X|70||0|X|139||0|X|58||0|X|39||0|X|72||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|13655||0|X|3147||0|X|10507||0|X|4||0|X|11||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|4616||34.7||1483||48.4||3132||30.6||10||1.9||15||1.5||12||2.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|8689||65.3||1582||51.6||7107||69.4||7||1.9||11||1.5||9||2.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|DG|Total reporting|||2007|Reference year 2007|13305||100||3066||100||10239||100||5||0||12||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|20423420||0|X|6089427||0|X|14333993||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|10080811||50.5||4102276||68.6||5978536||42.8||0||0||0||0||0||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|9881390||49.5||1876251||31.4||8005140||57.2||0||0||0||0||0||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|DG|Total reporting|||2007|Reference year 2007|19962201||100||5978526||100||13983675||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|DH|Item not reported|||2007|Reference year 2007|461219||0|X|110901||0|X|350318||0|X|1||0|X|2||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|7650490||0|X|1864560||0|X|5785930||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|3334187||44.7||1108910||60.7||2225277||39.5||0||.1||0||.1||0||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|4129769||55.3||719009||39.3||3410760||60.5||0||.1||0||.1||0||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|DG|Total reporting|||2007|Reference year 2007|7463956||100||1827918||100||5636037||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|DH|Item not reported|||2007|Reference year 2007|186534||0|X|36642||0|X|149893||0|X|2||0|X|3||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|12772930||0|X|4224867||0|X|8548063||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|6746624||54||2993366||72.1||3753258||45||0||.1||0||.1||0||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|5751621||46||1157242||27.9||4594379||55||0||.1||0||.1||0||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|DG|Total reporting|||2007|Reference year 2007|12498246||100||4150608||100||8347638||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|DH|Item not reported|||2007|Reference year 2007|274684||0|X|74259||0|X|200425||0|X|1||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|1215076||0|X|288257||0|X|926819||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|678113||58.2||200334||71.3||477779||54.1||1||.2||1||.5||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|486261||41.8||80656||28.7||405606||45.9||1||.3||3||.5||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|DG|Total reporting|||2007|Reference year 2007|1164374||100||280989||100||883385||100||1||0||1||0||1||0|
