GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|USBORN|USBORN_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|EH|Owner was born in the U.S.|||2007|Reference year 2007|281||38||36||51.6||245||36.6||36||8.6||48||7.5||45||8.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|EI|Owner was not born in the U.S.|||2007|Reference year 2007|458||62||33||48.4||425||63.4||37||9.1||81||8.4||39||8.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|EJ|Total reporting|||2007|Reference year 2007|739||100||69||100||670||100||26||0||44||0||29||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|EK|Item not reported|||2007|Reference year 2007|60||0|X|16||0|X|45||0|X|90||0|X|118||0|X|119||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|248||0|X|13||0|X|235||0|X|42||0|X|63||0|X|44||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|EH|Owner was born in the U.S.|||2007|Reference year 2007|57||27.4||9||73.2||48||24.6||50||10.2||74||7.1||61||9.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|EI|Owner was not born in the U.S.|||2007|Reference year 2007|151||72.6||3||26.8||148||75.4||45||10.8||86||5.4||46||9.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|EJ|Total reporting|||2007|Reference year 2007|208||100||12||100||196||100||41||0||68||0||44||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|EK|Item not reported|||2007|Reference year 2007|41||0|X|1||0|X|40||0|X|131||0|X|0||0|X|134||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|550||0|X|72||0|X|479||0|X|23||0|X|46||0|X|27||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|EH|Owner was born in the U.S.|||2007|Reference year 2007|224||42.1||27||47.1||197||41.5||46||9||45||7.8||55||8.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|EI|Owner was not born in the U.S.|||2007|Reference year 2007|307||57.9||30||52.9||277||58.5||35||9.5||90||9.2||36||9.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|EJ|Total reporting|||2007|Reference year 2007|531||100||57||100||474||100||25||0||49||0||28||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|EK|Item not reported|||2007|Reference year 2007|20||0|X|15||0|X|5||0|X|94||0|X|127||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|13571||0|X|3147||0|X|10424||0|X|4||0|X|12||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|EH|Owner was born in the U.S.|||2007|Reference year 2007|12500||95.4||2865||96||9635||95.2||5||.5||13||.5||7||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|EI|Owner was not born in the U.S.|||2007|Reference year 2007|602||4.6||118||4||483||4.8||17||.5||29||.5||21||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|EJ|Total reporting|||2007|Reference year 2007|13102||100||2984||100||10118||100||4||0||13||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|EK|Item not reported|||2007|Reference year 2007|469||0|X|163||0|X|305||0|X|20||0|X|27||0|X|36||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|4357||0|X|835||0|X|3522||0|X|9||0|X|18||0|X|11||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|EH|Owner was born in the U.S.|||2007|Reference year 2007|4023||95.6||792||97.6||3231||95.1||7||.9||18||.5||9||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|EI|Owner was not born in the U.S.|||2007|Reference year 2007|185||4.4||20||2.4||166||4.9||33||.9||58||.5||40||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|EJ|Total reporting|||2007|Reference year 2007|4208||100||812||100||3396||100||8||0||18||0||10||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|EK|Item not reported|||2007|Reference year 2007|148||0|X|23||0|X|125||0|X|42||0|X|29||0|X|52||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|9214||0|X|2312||0|X|6902||0|X|4||0|X|10||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|EH|Owner was born in the U.S.|||2007|Reference year 2007|8477||95.3||2073||95.4||6405||95.3||5||.6||11||.6||7||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|EI|Owner was not born in the U.S.|||2007|Reference year 2007|416||4.7||99||4.6||317||4.7||17||.6||32||.7||23||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|EJ|Total reporting|||2007|Reference year 2007|8894||100||2172||100||6722||100||4||0||12||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|EK|Item not reported|||2007|Reference year 2007|320||0|X|141||0|X|180||0|X|22||0|X|33||0|X|41||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|13655||0|X|3147||0|X|10507||0|X|4||0|X|11||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|EH|Owner was born in the U.S.|||2007|Reference year 2007|12377||93.9||2880||96.2||9497||93.2||5||.9||13||.8||7||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|EI|Owner was not born in the U.S.|||2007|Reference year 2007|802||6.1||114||3.8||688||6.8||22||.9||32||.8||26||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|EJ|Total reporting|||2007|Reference year 2007|13179||100||2994||100||10185||100||4||0||12||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|EK|Item not reported|||2007|Reference year 2007|476||0|X|153||0|X|322||0|X|20||0|X|23||0|X|28||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|4291||0|X|820||0|X|3471||0|X|8||0|X|17||0|X|9||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|01|Female|EH|Owner was born in the U.S.|||2007|Reference year 2007|3924||95.3||791||99.4||3133||94.3||8||1||18||.2||10||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|20423420||0|X|6089427||0|X|14333993||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|EH|Owner was born in the U.S.|||2007|Reference year 2007|17127528||86.4||5082412||85.7||12045116||86.6||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|EI|Owner was not born in the U.S.|||2007|Reference year 2007|2703014||13.6||846367||14.3||1856647||13.4||0||0||1||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|EJ|Total reporting|||2007|Reference year 2007|19830542||100||5928779||100||13901763||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|EK|Item not reported|||2007|Reference year 2007|592878||0|X|160648||0|X|432231||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|7650490||0|X|1864560||0|X|5785930||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|EH|Owner was born in the U.S.|||2007|Reference year 2007|6402123||86.3||1545480||85.4||4856643||86.6||0||0||0||.1||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|EI|Owner was not born in the U.S.|||2007|Reference year 2007|1018743||13.7||264905||14.6||753838||13.4||1||0||1||.1||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|EJ|Total reporting|||2007|Reference year 2007|7420866||100||1810385||100||5610481||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|EK|Item not reported|||2007|Reference year 2007|229624||0|X|54175||0|X|175449||0|X|1||0|X|3||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|12772930||0|X|4224867||0|X|8548063||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|EH|Owner was born in the U.S.|||2007|Reference year 2007|10725405||86.4||3536932||85.9||7188473||86.7||0||0||0||.1||0||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|EI|Owner was not born in the U.S.|||2007|Reference year 2007|1684271||13.6||581462||14.1||1102809||13.3||0||0||1||.1||1||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|EJ|Total reporting|||2007|Reference year 2007|12409676||100||4118394||100||8291282||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|EK|Item not reported|||2007|Reference year 2007|363254||0|X|106473||0|X|256781||0|X|2||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|1215076||0|X|288257||0|X|926819||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|EH|Owner was born in the U.S.|||2007|Reference year 2007|508936||44.1||124524||45.2||384412||43.8||1||.2||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|EI|Owner was not born in the U.S.|||2007|Reference year 2007|644793||55.9||151194||54.8||493600||56.2||1||.2||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|EJ|Total reporting|||2007|Reference year 2007|1153729||100||275718||100||878011||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|EK|Item not reported|||2007|Reference year 2007|61347||0|X|12539||0|X|48808||0|X|5||0|X|5||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|489831||0|X|97192||0|X|392639||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|01|Female|EH|Owner was born in the U.S.|||2007|Reference year 2007|216432||46.6||44513||48||171918||46.3||1||.3||2||.5||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|01|Female|EI|Owner was not born in the U.S.|||2007|Reference year 2007|247909||53.4||48315||52||199593||53.7||1||.3||1||.5||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|01|Female|EJ|Total reporting|||2007|Reference year 2007|464340||100||92828||100||371512||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|01|Female|EK|Item not reported|||2007|Reference year 2007|25491||0|X|4364||0|X|21127||0|X|6||0|X|7||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|725245||0|X|191065||0|X|534180||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|02|Male|EH|Owner was born in the U.S.|||2007|Reference year 2007|292504||42.4||80011||43.7||212493||42||2||.3||2||.4||2||.3|
