GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PFNCT|PFNCT_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|2116||0|X|464||0|X|1653||0|X|12||0|X|18||0|X|16||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|930||44.6||139||30.8||791||48.4||18||5.2||20||5.2||20||7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|904||43.3||301||66.7||603||36.8||13||2.9||25||4.4||27||4.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|723||34.6||165||36.7||557||34.1||31||4.7||21||4.2||40||6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|360||17.2||52||11.6||307||18.8||28||3.2||34||1.7||32||4.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|2087||100||451||100||1636||100||12||0||17||0||16||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|30||0|X|13||0|X|17||0|X|51||0|X|52||0|X|77||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|793||0|X|141||0|X|652||0|X|19||0|X|23||0|X|23||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|246||31.1||24||16.7||223||34.2||37||7.6||60||6.7||40||8.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|01|Female|CR|Managing day-to-day operations|||2007|Reference year 2007|238||30.1||64||45.1||174||26.8||27||4.1||34||5.8||34||5.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|322||40.7||50||35.3||272||41.8||39||7.4||25||7.4||47||10|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|01|Female|CT|None of the above|||2007|Reference year 2007|201||25.3||37||26.3||163||25.1||29||4.9||50||6.3||39||7.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|01|Female|CU|Total reporting|||2007|Reference year 2007|792||100||141||100||651||100||19||0||23||0||23||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|01|Female|CV|Item not reported|||2007|Reference year 2007|1||0|X|0||0|X|1||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|1324||0|X|322||0|X|1001||0|X|12||0|X|19||0|X|15||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|02|Male|CQ|Providing services and/or producing goods|||2007|Reference year 2007|684||52.8||115||37.2||568||57.7||26||6.7||18||5||31||9.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|02|Male|CR|Managing day-to-day operations|||2007|Reference year 2007|665||51.4||237||76.6||428||43.5||18||5.9||27||5||35||8.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|02|Male|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|401||30.9||115||37.3||285||28.9||27||3.9||25||6.2||37||5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|02|Male|CT|None of the above|||2007|Reference year 2007|159||12.3||15||4.8||144||14.6||52||4.2||32||.5||57||6.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|02|Male|CU|Total reporting|||2007|Reference year 2007|1295||100||310||100||985||100||12||0||18||0||15||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|20|Hispanic|02|Male|CV|Item not reported|||2007|Reference year 2007|29||0|X|13||0|X|16||0|X|53||0|X|52||0|X|82||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|122315||0|X|26468||0|X|95847||0|X|3||0|X|4||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|41152||34.4||8409||32.3||32743||35||5||.5||6||.6||6||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|54289||45.4||14061||54||40228||43||4||.7||4||.7||5||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|49132||41.1||13401||51.4||35731||38.2||5||1||4||.9||6||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|33705||28.2||5504||21.1||28201||30.2||6||.7||8||.6||7||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|119566||100||26054||100||93513||100||3||0||4||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|2748||0|X|414||0|X|2334||0|X|15||0|X|27||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|39657||0|X|6903||0|X|32754||0|X|4||0|X|7||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|9161||23.6||1152||17||8008||25||7||.9||11||1.1||8||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|01|Female|CR|Managing day-to-day operations|||2007|Reference year 2007|10843||27.9||2049||30.2||8794||27.5||6||.9||7||1.1||8||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|12787||33||2790||41.1||9997||31.2||7||1.1||5||1.8||8||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|01|Female|CT|None of the above|||2007|Reference year 2007|17306||44.6||2808||41.4||14498||45.3||5||1.1||12||1.7||7||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|01|Female|CU|Total reporting|||2007|Reference year 2007|38807||100||6788||100||32019||100||4||0||7||0||5||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|01|Female|CV|Item not reported|||2007|Reference year 2007|850||0|X|115||0|X|735||0|X|20||0|X|29||0|X|22||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|82658||0|X|19565||0|X|63093||0|X|3||0|X|4||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|02|Male|CQ|Providing services and/or producing goods|||2007|Reference year 2007|31992||39.6||7257||37.7||24735||40.2||5||.6||5||.9||6||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|02|Male|CR|Managing day-to-day operations|||2007|Reference year 2007|43445||53.8||12011||62.3||31434||51.1||4||1||4||.8||5||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|02|Male|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|36345||45||10611||55.1||25734||41.8||5||1.1||5||.8||6||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|02|Male|CT|None of the above|||2007|Reference year 2007|16400||20.3||2697||14||13703||22.3||8||.8||8||.5||9||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|02|Male|CU|Total reporting|||2007|Reference year 2007|80759||100||19265||100||61494||100||3||0||4||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|29|Non-Hispanic|02|Male|CV|Item not reported|||2007|Reference year 2007|1898||0|X|300||0|X|1599||0|X|16||0|X|30||0|X|16||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|30|White|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|122565||0|X|26621||0|X|95945||0|X|3||0|X|4||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|30|White|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|41506||34.6||8473||32.3||33033||35.3||5||.6||6||.7||6||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|30|White|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|54472||45.4||14236||54.3||40236||42.9||4||.6||4||.7||4||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|30|White|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|49350||41.2||13447||51.3||35903||38.3||5||1||3||.9||6||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|30|White|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|33488||27.9||5448||20.8||28040||29.9||5||.7||8||.7||7||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|30|White|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|119895||100||26210||100||93685||100||3||0||4||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|30|White|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|2670||0|X|411||0|X|2260||0|X|16||0|X|28||0|X|15||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|30|White|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|39838||0|X|6942||0|X|32896||0|X|4||0|X|7||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|30|White|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|9280||23.8||1175||17.2||8105||25.2||7||.8||11||1||7||.9|
