GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PRIORBUS|PRIORBUS_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|4979||52.4||963||42.2||4016||55.7||8||1.8||10||1.9||11||2.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|02|Male|DK|Total reporting|||2007|Reference year 2007|9497||100||2283||100||7213||100||4||0||10||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|02|Male|DL|Item not reported|||2007|Reference year 2007|268||0|X|101||0|X|167||0|X|25||0|X|29||0|X|33||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|799||0|X|85||0|X|714||0|X|23||0|X|45||0|X|27||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|266||38.4||19||28||247||39.6||37||7.1||61||7.4||41||7.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|426||61.6||50||72||377||60.4||30||6.8||56||7.9||31||7.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|692||100||69||100||623||100||28||0||44||0||31||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|106||0|X|16||0|X|91||0|X|53||0|X|118||0|X|63||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|248||0|X|13||0|X|235||0|X|42||0|X|63||0|X|44||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|80||38.3||0||0||80||40.7||69||9.2||0||0||69||9.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|128||61.7||12||100||116||59.3||32||8.4||68||0||35||8.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|DK|Total reporting|||2007|Reference year 2007|208||100||12||100||196||100||41||0||68||0||44||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|01|Female|DL|Item not reported|||2007|Reference year 2007|41||0|X|1||0|X|40||0|X|131||0|X|0||0|X|134||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|550||0|X|72||0|X|479||0|X|23||0|X|46||0|X|27||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|186||38.5||19||33.9||167||39.1||32||7.8||61||8.3||39||8.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|298||61.5||38||66.1||261||60.9||32||7.5||72||9.2||32||7.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|DK|Total reporting|||2007|Reference year 2007|485||100||57||100||428||100||27||0||49||0||29||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|20|Hispanic|02|Male|DL|Item not reported|||2007|Reference year 2007|66||0|X|15||0|X|51||0|X|55||0|X|127||0|X|69||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|13571||0|X|3147||0|X|10424||0|X|4||0|X|12||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|5621||42.4||1541||50.6||4080||39.9||6||1.3||14||1.6||8||1.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|7645||57.6||1503||49.4||6142||60.1||6||1.3||13||1.6||9||1.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|13267||100||3044||100||10223||100||4||0||12||0||7||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|304||0|X|103||0|X|201||0|X|25||0|X|27||0|X|31||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|4357||0|X|835||0|X|3522||0|X|9||0|X|18||0|X|11||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|1290||30.3||240||29.3||1050||30.6||13||1.6||28||2.9||17||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|2964||69.7||578||70.7||2386||69.4||8||1.7||18||2.9||9||2.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|DK|Total reporting|||2007|Reference year 2007|4255||100||818||100||3437||100||8||0||18||0||10||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|01|Female|DL|Item not reported|||2007|Reference year 2007|102||0|X|17||0|X|85||0|X|42||0|X|20||0|X|51||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|9214||0|X|2312||0|X|6902||0|X|4||0|X|10||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|4331||48.1||1301||58.5||3030||44.7||5||1.8||13||1.7||6||2.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|4681||51.9||925||41.5||3756||55.3||9||2||11||1.7||12||3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|DK|Total reporting|||2007|Reference year 2007|9012||100||2226||100||6786||100||4||0||11||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|29|Non-Hispanic|02|Male|DL|Item not reported|||2007|Reference year 2007|202||0|X|86||0|X|116||0|X|36||0|X|32||0|X|49||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|13655||0|X|3147||0|X|10507||0|X|4||0|X|11||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|5731||43.2||1529||50.1||4202||41.1||6||1.1||14||1.7||8||1.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|7550||56.8||1520||49.9||6029||58.9||5||1.2||13||1.7||8||1.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|30|White|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|13280||100||3049||100||10231||100||4||0||12||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|20423420||0|X|6089427||0|X|14333993||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|7343552||36.7||2336520||39.1||5007032||35.7||0||0||0||.1||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|12652553||63.3||3638123||60.9||9014430||64.3||0||0||0||.1||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|19996105||100||5974643||100||14021462||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|427315||0|X|114784||0|X|312531||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|7650490||0|X|1864560||0|X|5785930||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|2093785||28||542393||29.6||1551392||27.4||0||.1||1||.1||0||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|5396859||72||1287552||70.4||4109307||72.6||0||.1||0||.1||0||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|DK|Total reporting|||2007|Reference year 2007|7490644||100||1829945||100||5660699||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|01|Female|DL|Item not reported|||2007|Reference year 2007|159846||0|X|34615||0|X|125231||0|X|2||0|X|3||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|12772930||0|X|4224867||0|X|8548063||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|5249767||42||1794127||43.3||3455641||41.3||0||0||0||.1||0||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|7255693||58||2350571||56.7||4905123||58.7||0||0||0||.1||0||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|DK|Total reporting|||2007|Reference year 2007|12505461||100||4144697||100||8360763||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|00|All owners of respondent firms|02|Male|DL|Item not reported|||2007|Reference year 2007|267470||0|X|80170||0|X|187300||0|X|2||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|1215076||0|X|288257||0|X|926819||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|360778||30.8||103059||36.7||257720||28.9||1||.2||2||.4||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|810954||69.2||177636||63.3||633319||71.1||1||.2||1||.4||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|1171733||100||280694||100||891038||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|00|All sectors|00|Total for all sectors|20|Hispanic|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|43343||0|X|7562||0|X|35781||0|X|5||0|X|5||0|X|6||0|X
