GEOTYPE|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEO_TTL|FOOTID_GEO|NAICS2012|NAICS2012_TTL|FOOTID_NAICS|CBOGROUP|CBOGROUP_TTL|CBOSEX|CBOSEX_TTL|PRMINC|PRMINC_TTL|YEAR|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||90|Minority|02|Male|DF|Business was not the owner's primary source of personal income|2012|1045584||44.5||173740||30.4||871844||49.0||.7||.2||1.3||.3||.7||.2|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||90|Minority|02|Male|DG|Total reporting|2012|2351819||100.0||571559||100.0||1780259||100.0||.4||0||.8||0||.4||0|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||90|Minority|02|Male|DH|Item not reported|2012|26118||0|X|1153||0|X|24964||0|X|4.5||0|X|5.6||0|X|4.7||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||92|Nonminority|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|8312367||46.0||3155526||67.9||5156841||38.4||.2||.1||.3||.1||.2||.1|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||92|Nonminority|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|9772855||54.0||1489909||32.1||8282946||61.6||.2||.1||.3||.1||.2||.1|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||92|Nonminority|00|All owners of respondent firms|DG|Total reporting|2012|18085221||100.0||4645434||100.0||13439787||100.0||.1||0||.2||0||.2||0|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||92|Nonminority|00|All owners of respondent firms|DH|Item not reported|2012|107103||0|X|7974||0|X|99129||0|X|2.1||0|X|7.0||0|X|2.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||92|Nonminority|01|Female|DE|Business was the owner's primary source of personal income|2012|2784954||41.5||802106||60.4||1982848||36.9||.3||.1||.5||.2||.4||.1|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||92|Nonminority|01|Female|DF|Business was not the owner's primary source of personal income|2012|3921531||58.5||525076||39.6||3396456||63.1||.3||.1||.6||.2||.4||.1|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||92|Nonminority|01|Female|DG|Total reporting|2012|6706485||100.0||1327181||100.0||5379304||100.0||.2||0||.4||0||.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||92|Nonminority|01|Female|DH|Item not reported|2012|55497||0|X|2251||0|X|53246||0|X|2.6||0|X|12.8||0|X|2.8||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||92|Nonminority|02|Male|DE|Business was the owner's primary source of personal income|2012|5527413||48.6||2353420||70.9||3173993||39.4||.2||.1||.3||.1||.3||.1|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||92|Nonminority|02|Male|DF|Business was not the owner's primary source of personal income|2012|5851324||51.4||964833||29.1||4886490||60.6||.3||.1||.5||.1||.3||.1|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||92|Nonminority|02|Male|DG|Total reporting|2012|11378736||100.0||3318253||100.0||8060483||100.0||.2||0||.3||0||.2||0|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||92|Nonminority|02|Male|DH|Item not reported|2012|51606||0|X|5723||0|X|45883||0|X|4.0||0|X|8.5||0|X|4.3||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V2|Veteran|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|935925||40.7||366008||64.3||569917||33.0||.8||.2||1.0||.3||.9||.2|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V2|Veteran|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|1361550||59.3||202844||35.7||1158706||67.0||.7||.2||1.1||.3||.8||.2|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V2|Veteran|00|All owners of respondent firms|DG|Total reporting|2012|2297475||100.0||568852||100.0||1728623||100.0||.6||0||.8||0||.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V2|Veteran|00|All owners of respondent firms|DH|Item not reported|2012|18866||0|X|1244||0|X|17622||0|X|4.9||0|X|16.3||0|X|5.6||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V2|Veteran|01|Female|DE|Business was the owner's primary source of personal income|2012|41254||38.3||10796||62.2||30458||33.7||3.4||.7||5.0||1.1||3.7||.9|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V2|Veteran|01|Female|DF|Business was not the owner's primary source of personal income|2012|66496||61.7||6547||37.8||59949||66.3||3.8||.7||6.4||1.1||3.7||.9|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V2|Veteran|01|Female|DG|Total reporting|2012|107750||100.0||17343||100.0||90407||100.0||3.3||0||5.0||0||3.2||0|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V2|Veteran|01|Female|DH|Item not reported|2012|6678||0|X|168||0|X|6509||0|X|9.4||0|X|40.0||0|X|9.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V2|Veteran|02|Male|DE|Business was the owner's primary source of personal income|2012|894671||40.9||355213||64.4||539458||32.9||.8||.2||.9||.3||.9||.2|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V2|Veteran|02|Male|DF|Business was not the owner's primary source of personal income|2012|1295054||59.1||196297||35.6||1098757||67.1||.7||.2||1.2||.3||.8||.2|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V2|Veteran|02|Male|DG|Total reporting|2012|2189725||100.0||551509||100.0||1638216||100.0||.6||0||.8||0||.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V2|Veteran|02|Male|DH|Item not reported|2012|12188||0|X|1076||0|X|11112||0|X|4.3||0|X|18.5||0|X|4.9||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V4|Nonveteran|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|9646059||48.3||3390109||68.4||6255950||41.6||.1||.1||.3||.1||.1||.1|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V4|Nonveteran|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|10332019||51.7||1562621||31.6||8769398||58.4||.3||.1||.3||.1||.3||.1|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V4|Nonveteran|00|All owners of respondent firms|DG|Total reporting|2012|19978077||100.0||4952730||100.0||15025347||100.0||.1||0||.2||0||.2||0|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V4|Nonveteran|00|All owners of respondent firms|DH|Item not reported|2012|160018||0|X|8623||0|X|151395||0|X|2.3||0|X|5.5||0|X|2.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V4|Nonveteran|01|Female|DE|Business was the owner's primary source of personal income|2012|3707082||43.9||994082||61.6||2713000||39.8||.2||.1||.5||.1||.3||.1|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V4|Nonveteran|01|Female|DF|Business was not the owner's primary source of personal income|2012|4730165||56.1||620345||38.4||4109821||60.2||.4||.1||.5||.1||.4||.1|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V4|Nonveteran|01|Female|DG|Total reporting|2012|8437247||100.0||1614427||100.0||6822820||100.0||.3||0||.4||0||.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V4|Nonveteran|01|Female|DH|Item not reported|2012|94482||0|X|2822||0|X|91660||0|X|2.1||0|X|7.5||0|X|2.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V4|Nonveteran|02|Male|DE|Business was the owner's primary source of personal income|2012|5938977||51.5||2396027||71.8||3542950||43.2||.2||.1||.3||.1||.2||.1|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V4|Nonveteran|02|Male|DF|Business was not the owner's primary source of personal income|2012|5601854||48.5||942277||28.2||4659577||56.8||.3||.1||.5||.1||.4||.1|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V4|Nonveteran|02|Male|DG|Total reporting|2012|11540830||100.0||3338303||100.0||8202527||100.0||.1||0||.3||0||.2||0|
01|00|000|00000|000|00000|00000|0100000US|United States||00|Total for all sectors||V4|Nonveteran|02|Male|DH|Item not reported|2012|65536||0|X|5801||0|X|59735||0|X|4.0||0|X|7.4||0|X|4.2||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|00|All owners of respondent firms|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|98821||47.1||15342||63.7||83479||44.9||2.2||1.0||3.8||1.3||2.8||1.1|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|00|All owners of respondent firms|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|111050||52.9||8743||36.3||102307||55.1||2.7||1.0||5.2||1.3||2.7||1.1|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|00|All owners of respondent firms|00|All owners of respondent firms|DG|Total reporting|2012|209872||100.0||24085||100.0||185786||100.0||1.5||0||3.3||0||1.5||0|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|00|All owners of respondent firms|00|All owners of respondent firms|DH|Item not reported|2012|2440||0|X|21||0|X|2419||0|X|19.8||0|X|65.8||0|X|20.3||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|00|All owners of respondent firms|01|Female|DE|Business was the owner's primary source of personal income|2012|18731||37.3||3217||50.6||15514||35.4||3.1||1.1||6.5||1.7||4.2||1.3|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|00|All owners of respondent firms|01|Female|DF|Business was not the owner's primary source of personal income|2012|31453||62.7||3141||49.4||28312||64.6||4.3||1.1||5.9||1.7||4.9||1.3|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|00|All owners of respondent firms|01|Female|DG|Total reporting|2012|50184||100.0||6358||100.0||43826||100.0||3.1||0||5.1||0||3.8||0|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|00|All owners of respondent firms|01|Female|DH|Item not reported|2012|475||0|X|11||0|X|464||0|X|23.2||0|X|61.0||0|X|24.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|00|All owners of respondent firms|02|Male|DE|Business was the owner's primary source of personal income|2012|80090||50.2||12126||68.4||67965||47.9||2.5||1.1||3.7||1.5||2.8||1.2|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|00|All owners of respondent firms|02|Male|DF|Business was not the owner's primary source of personal income|2012|79598||49.8||5602||31.6||73996||52.1||3.0||1.1||6.5||1.5||2.9||1.2|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|00|All owners of respondent firms|02|Male|DG|Total reporting|2012|159688||100.0||17728||100.0||141960||100.0||1.6||0||3.4||0||1.5||0|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|00|All owners of respondent firms|02|Male|DH|Item not reported|2012|1964||0|X|10||0|X|1955||0|X|22.1||0|X|72.1||0|X|22.3||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|20|Hispanic|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|3764||54.5||379||60.6||3385||53.9||9.4||3.6||9.4||6.1||10.1||3.6|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|20|Hispanic|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|3137||45.5||246||39.4||2891||46.1||8.5||3.6||22.0||5.9||8.5||3.6|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|20|Hispanic|00|All owners of respondent firms|DG|Total reporting|2012|6901||100.0||626||100.0||6276||100.0||5.4||0||9.8||0||5.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|20|Hispanic|00|All owners of respondent firms|DH|Item not reported|2012|189||0|X|8||0|X|181||0|X|54.5||0|X|93.2||0|X|57.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|20|Hispanic|01|Female|DE|Business was the owner's primary source of personal income|2012|662||39.4||66||39.3||596||39.4||18.3||4.4||39.8||15.8||21.9||5.3|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|20|Hispanic|01|Female|DF|Business was not the owner's primary source of personal income|2012|1020||60.6||102||60.7||918||60.6||13.4||4.4||34.3||15.7||13.4||5.3|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|20|Hispanic|01|Female|DG|Total reporting|2012|1683||100.0||168||100.0||1515||100.0||12.5||0||19.7||0||13.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|20|Hispanic|01|Female|DH|Item not reported|2012|21||0|X|0||0|X|21||0|X|98.1||0|X|0||0|X|98.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|20|Hispanic|02|Male|DE|Business was the owner's primary source of personal income|2012|3102||59.4||313||68.4||2788||58.6||10.8||3.8||13.3||5.4||12.2||4.2|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|20|Hispanic|02|Male|DF|Business was not the owner's primary source of personal income|2012|2117||40.6||145||31.6||1973||41.4||8.9||3.8||19.7||5.3||9.4||4.2|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|20|Hispanic|02|Male|DG|Total reporting|2012|5219||100.0||458||100.0||4761||100.0||6.3||0||10.8||0||7.2||0|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|20|Hispanic|02|Male|DH|Item not reported|2012|168||0|X|8||0|X|160||0|X|61.9||0|X|93.2||0|X|65.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|29|Non-Hispanic|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|95057||46.8||14963||63.8||80094||44.6||2.1||.9||4.0||1.3||2.7||1.1|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|29|Non-Hispanic|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|107913||53.2||8497||36.2||99416||55.4||2.7||1.0||4.9||1.3||2.6||1.1|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|29|Non-Hispanic|00|All owners of respondent firms|DG|Total reporting|2012|202970||100.0||23460||100.0||179511||100.0||1.5||0||3.4||0||1.4||0|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|29|Non-Hispanic|00|All owners of respondent firms|DH|Item not reported|2012|2251||0|X|14||0|X|2238||0|X|18.4||0|X|55.7||0|X|18.7||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|29|Non-Hispanic|01|Female|DE|Business was the owner's primary source of personal income|2012|18069||37.3||3151||50.9||14918||35.3||2.9||1.1||6.8||1.7||4.0||1.3|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|29|Non-Hispanic|01|Female|DF|Business was not the owner's primary source of personal income|2012|30433||62.7||3039||49.1||27393||64.7||4.3||1.1||6.1||1.7||5.0||1.3|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|29|Non-Hispanic|01|Female|DG|Total reporting|2012|48501||100.0||6190||100.0||42311||100.0||3.1||0||5.4||0||3.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||11|Agriculture, forestry, fishing and hunting|606|29|Non-Hispanic|01|Female|DH|Item not reported|2012|454||0|X|11||0|X|443||0|X|22.1||0|X|61.0||0|X|23.3||0|X
